DamFunctTbl_multiplier,ShipTbl1,ShipTbl2,ShipTbl3,climate scenarios,collaboration,fragility dikes,land use scenarios,model,policy,Costs,Flood damage (Milj. Euro),Number of casualties
-0.027403583910803917,0.009226600616104213,-0.04453806101759058,0.03757005481903549,1,1.3188963413923205,-0.008886735376601148,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,10148.0,221.3157
-0.037426839133667233,0.07983946620846903,0.03732717295556665,-0.07181952543385905,9,1.2035075177850645,-0.007054814476125187,moreNature,waasmodel,RfR Side channel,0.0,13058.0,163.32665000000003
0.07463784158025628,-0.07992117346883194,0.048965527982533286,-0.041771343597994975,23,1.2991264643861586,0.06938681050074696,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,64170.0,1109.8259
0.0849755549785076,0.012635015593937829,0.011014056590733136,-0.012164076580628095,12,1.4673248757554622,0.008557382822266327,sustainableGrowth,waasmodel,RfR Side channel,0.0,28362.0,380.64832
0.09916590452324349,-0.01777746996947441,0.029166292551886575,0.026361868913626046,5,1.4708159820920337,0.09214005244472487,moreNature,waasmodel,RfR Side channel,0.0,10948.0,280.67246
0.09639944985590498,0.06447948073892776,-0.04419819731934018,-0.034881891582261605,10,1.5053912559377167,0.04379876407100042,moreNature,waasmodel,RfR Side channel,0.0,7686.0,124.73973000000001
0.026071866021925655,-0.07512183984199822,0.08998033620151522,-0.055720505307900986,3,1.4632181605443542,0.004407819892046999,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,13598.0,348.5582
0.08609392613580903,0.0999916342557404,-0.08153435241267055,0.09473994649107262,11,1.3004652694440313,0.0859090171147543,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,19971.0,500.3039
-0.03989814024725067,-0.09210714320333868,-0.07134914590380673,-0.03956649030386389,9,1.472981712182983,-0.006687486526412406,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,19085.0,244.3422
0.08007381706978531,-0.05356922427152098,-0.04223481213891949,-0.01036179487775053,3,1.061264146743072,-0.054060281261814884,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,15036.0,379.1397
0.06774575293666207,-0.03227464037108839,-0.09001681036190491,0.014279830156547628,18,1.0847990316041307,-0.027504940880737697,NoChange,waasmodel,RfR Side channel,0.0,22794.0,482.05456
0.03642128636183717,0.03812621683871864,-0.05161647311947261,0.03056868859097545,16,1.4194385706244237,-0.09296741771919936,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,22765.0,616.6644
0.017884083084161118,0.06359106209542445,0.09424064344597932,-0.0858258437735975,24,1.2155115084987296,0.0053047974789503655,NoChange,waasmodel,RfR Side channel,0.0,32184.0,515.61461
0.016548904612985683,0.02036703501998001,-0.05656935113876519,-0.06848703972744724,7,1.1382558591106902,-0.03776776631565994,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,15936.0,666.7250999999999
0.039486321546934634,-0.0856078412941675,0.07542454082605818,-0.054821864299405776,27,1.2290708433980864,-0.053378669403308536,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,53857.0,877.563
-0.022305441868512715,0.011865814694911143,0.026340971491855325,0.050937217804248876,7,1.1837730215780915,-0.022551038567768786,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,16938.0,678.9650999999999
-0.07580674777929303,-0.09985248052482977,0.05412032621325302,0.05128279577114145,17,1.0778282614738657,0.05884690624803188,NoChange,waasmodel,RfR Side channel,0.0,15197.0,328.6205700000001
0.003738592647527669,-0.07086601238280987,0.05553346709602066,-0.005502422865711773,11,1.521031267276138,-0.04027080974921729,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,16904.0,401.7539
-0.006542588837190402,-0.06607931038395212,-0.013380071642836805,0.07391349894480073,8,1.3251163427599502,-0.06151189212953623,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,20639.0,1007.0923
0.06642890715537572,-0.0048677235854023004,0.0845741847554055,-0.005808825980779793,9,1.2525557516043433,0.06446904939340785,Deurbanization,waasmodel,RfR Side channel,0.0,13309.0,140.57243
-0.055476070996559275,0.057863125012829586,0.0744361424245484,-0.009909380160732464,11,1.160779326765485,-0.08657727762186723,sustainableGrowth,waasmodel,RfR Side channel,0.0,12952.0,339.5588
0.004952492404438541,0.05986434807110716,-0.026583388722693762,0.009171108643042228,25,1.2594561947030756,0.07373497567394367,Deurbanization,waasmodel,RfR Side channel,0.0,20300.0,242.05072000000004
0.04838612282902027,-0.06396763985074291,-0.009722002882769072,-0.06881841735441152,15,1.0563445897592978,0.0958594111807973,Deurbanization,waasmodel,RfR Side channel,0.0,11208.0,196.01563
0.08398779393470301,-0.0947322307072379,-0.08739995617305558,-0.061787372159775575,19,1.499816116292621,-0.07499660338007662,moreNature,waasmodel,RfR Side channel,0.0,15661.0,173.89376
0.025191706121618973,-0.030403050985470127,0.023889182193637643,0.07455668946505861,23,1.3510850745686938,0.08274276702127278,moreNature,waasmodel,RfR Side channel,0.0,36515.0,665.8768900000001
-0.06692264634817274,-0.05407034193930682,0.08697729325056061,-0.025074667701748248,3,1.5207814846623968,-0.02087785113812958,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,12562.0,348.5582
0.0752507085526068,0.06389239447820047,-0.0216088554157934,-0.06069101486773006,15,1.1616642908814547,-0.0981521329844672,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,21908.0,489.7871
-0.028775684902151075,-0.09773579812106707,0.03927966079841239,0.025873332105929455,3,1.2205094153194065,-0.07970889221704405,NoChange,waasmodel,RfR Side channel,0.0,9036.0,251.52493
-0.026092380957171576,0.005225751367210568,0.02877577317987884,0.01918646511768636,3,1.1890818162025627,-0.08014018828740273,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,12789.0,345.3244
-0.043958991863931235,-0.011154631793162851,0.05733962573626801,-0.06299083827553015,25,1.200232220724666,0.0785450158132227,NoChange,waasmodel,RfR Side channel,0.0,23509.0,313.74145
0.06927594250441038,-0.07787001842585796,0.0020761719048380807,0.07647092147074652,10,1.4720679182983027,-0.09626356497612029,moreNature,waasmodel,RfR Side channel,0.0,7456.0,152.99154
-0.05311844429073325,0.08790409499369041,-0.0972315258497529,-0.09548367312037367,15,1.2883258145019625,-0.0777044472606387,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,18496.0,409.8048
0.0005463272834107802,-0.07939391405542313,0.04372561601350047,0.08607202251671514,28,1.117964002121504,-0.09493162956628752,moreNature,waasmodel,RfR Side channel,0.0,36306.0,549.49966
0.08052692741231644,0.06260035591126231,0.007285618652828536,-0.014069327426084284,13,1.3179505088688477,0.057285888423373364,moreNature,waasmodel,RfR Side channel,0.0,18533.0,680.7438400000001
0.007255598085204638,-0.03475051569647848,0.04069680905848594,0.009812672883014904,16,1.1455761999178278,0.09941330122097874,sustainableGrowth,waasmodel,RfR Side channel,0.0,26425.0,682.32358
-0.05051572652515839,0.004789003927577945,0.05184676012527478,-0.0023168579896077623,16,1.5429067447349651,-0.02076862732278757,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,28990.0,766.2475000000002
-0.005366972508656517,-0.02463658840132417,0.06764303459139087,-0.009530074176308677,5,1.383437912882855,0.007874723837648395,Deurbanization,waasmodel,RfR Side channel,0.0,8092.0,148.84855000000005
-0.040010692283295235,-0.0016257000196502195,0.09789965533126754,-0.05025068280912389,18,1.4792202662851517,0.06824175649548317,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,35243.0,909.8592
0.02825444613578432,0.022838117554506668,-0.06436586320939228,-0.09044491715525252,11,1.038133985247519,-0.07601534211367354,sustainableGrowth,waasmodel,RfR Side channel,0.0,13804.0,339.5588
0.03165945672363518,-0.013341384305432023,0.07577270735139197,-0.012565613796057806,12,1.2161495899365655,-0.016752749264675876,sustainableGrowth,waasmodel,RfR Side channel,0.0,28024.0,397.32052
0.04393460722328752,0.06925541587759904,-0.0701353562394872,0.02296315599673333,3,1.5126505701310131,-0.033931608756577886,Deurbanization,waasmodel,RfR Side channel,0.0,8119.0,210.10773999999998
0.055792830793965686,0.06533479594871244,-0.07424194302849335,0.08817286157773772,16,1.1620999436753092,-0.04349385615368885,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,28642.0,777.7629999999998
0.016964228881588855,0.022704374801724086,-0.0346924464934258,-0.02737814872229237,18,1.255765647158095,-0.08339932097726675,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,33815.0,858.7542000000002
-0.03604453240202336,0.009811423532886191,0.07035936695265677,-0.02547221061063297,16,1.4567254605481952,-0.07731744814081376,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,26344.0,707.3632
-0.08717106231488216,-0.01700344598086964,-0.09815995145828996,0.006442552079152965,2,1.2477815563522,-0.009892308488197915,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,20707.0,398.67394
-0.07901606890481055,0.013745549616241706,0.01244613894809439,0.000628443134138984,15,1.1450163695863462,0.02735665308597146,sustainableGrowth,waasmodel,RfR Side channel,0.0,17187.0,419.2947
0.018218082601951527,-0.0014955351878677414,0.0989676067317576,0.09282398144668576,22,1.2404559935181008,-0.08961493654102436,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,62526.0,1341.3582
0.05351415844324317,-0.021574985853689683,-0.07647905775281565,0.09756619575044286,20,1.5798322653637509,0.04425534729756669,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,24590.0,418.6348
-0.08050012646761674,0.006512162052775466,0.09846931715051459,0.0296652504207906,18,1.1365991356730487,-0.05166449225555554,sustainableGrowth,waasmodel,RfR Side channel,0.0,29332.0,754.5356599999999
0.0572979705245148,-0.0691836943378133,-0.04912112560290247,-0.05978433913295031,10,1.2026222303849117,0.07111614245144192,NoChange,waasmodel,RfR Side channel,0.0,7642.0,124.73973000000001
-0.07602890918225377,-0.0202343705174253,0.04583057980499541,-0.08527905131994341,22,1.5083282253516437,-0.06548014551845112,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,57838.0,1376.9982
-0.08023719920973102,0.053050430509773816,-0.09528526248844137,-0.06410756390206311,4,1.3328613044676212,-0.04697828008799457,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,16214.0,804.1669
-0.061326042224083874,0.018384493227747448,-0.028892113160357,0.04010820409031568,17,1.3701058863752922,0.045384189850888206,moreNature,waasmodel,RfR Side channel,0.0,15435.0,328.6205700000001
0.08302046418276052,0.007074075926106981,-0.06484315227262352,0.042197389841721326,28,1.0938444628166344,0.017506333063027915,moreNature,waasmodel,RfR Side channel,0.0,37073.0,552.07662
0.03356654635541271,-0.030398353505953088,0.02429137676082853,-0.09612252523522624,2,1.223690350632143,-0.09566036927829474,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,23801.0,398.21074
-0.03776800128132528,-0.05079596886917246,0.06271503270935494,0.0011719456327070887,19,1.2762274105252955,0.009604438392271793,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,24050.0,297.0028
-0.019795406487323683,0.07779307963420512,-0.06970722935781905,-0.007838383680527666,2,1.13047901304022,0.0319026756136756,NoChange,waasmodel,RfR Side channel,0.0,15786.0,258.62436
0.02236153642320152,0.02484310848885189,-0.03189936961498227,0.02723472371090388,24,1.377061457754206,0.022369501665830186,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,45904.0,773.5891
-0.01765839762586771,0.03495802827632857,-0.02780781073528261,-0.023174611424410716,3,1.012254912315787,-0.07020516061272854,sustainableGrowth,waasmodel,RfR Side channel,0.0,12992.0,355.7684000000001
-0.09233640884787193,0.03355508992887635,-0.08987689631403603,-0.07058591041954296,26,1.243805964177541,-0.02303658743013104,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,44214.0,596.9879999999998
-0.011477983012053036,-0.024852675214537375,0.016017991628609018,-0.06467316702963974,20,1.1863979367852826,0.01037287896969237,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,24329.0,464.01
0.07966819312126736,-0.04661099714906837,-0.053026797207117685,0.09927643525990834,5,1.3442743983829035,0.06198696820150984,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,15451.0,331.2411
-0.009338957594540913,-0.08083243915946095,-0.0462859770573835,0.07914920490091787,13,1.547064537649519,-0.001124952129000628,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,28303.0,952.6351
0.06978712766193244,0.07318686300132296,-0.035931540091920205,-0.0031911986826261285,4,1.0898182289286371,-0.010502994923817538,NoChange,waasmodel,RfR Side channel,0.0,13613.0,524.8674900000001
0.006448577912364167,0.08567970070005504,0.036912062760101054,-0.0881213611935927,3,1.326613950759672,0.02683205957080376,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,15618.0,391.0343
0.010220838133594451,0.05326160711698,-0.015404909290905657,-0.07511794819258644,27,1.4826424956833428,0.07524585060665566,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,56553.0,996.1373
0.00025304098864094293,0.0840832538709679,-0.018011900864057268,0.07924398828588512,6,1.322212394172369,-0.051390138340854485,NoChange,waasmodel,RfR Side channel,0.0,12589.0,380.91746
-0.02374857793603992,-0.0011085761839659258,0.08774311406374086,0.07245000155866772,24,1.1571948110374843,0.0932780467361792,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,52054.0,909.5849599999999
-0.0637501380507839,0.07944158128211867,0.003627330213792329,-0.07817677144548955,2,1.5278418598801071,0.07666915085202672,Deurbanization,waasmodel,RfR Side channel,0.0,13387.0,223.92368
-0.030721425704987575,0.07554285907769229,0.06980320997722125,-0.02261953373206564,20,1.0911750014890471,-0.08761684157104252,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,24880.0,479.9374
-0.0551416771730458,0.04455151724203715,0.03002073573712055,0.036304019844251405,16,1.4382683012680848,-0.07680789876921977,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,21302.0,616.6644
0.011747674435190024,-0.008048604309331978,-0.05789395474447347,-0.0019319419056852282,16,1.3855888634244682,0.0891049699928581,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,30420.0,799.67668
0.04951501135123873,-0.023432646347385174,-0.03945194709681326,-0.08470641144837722,7,1.4008022761900087,-0.024135389178497085,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,19005.0,745.1304999999999
0.04427874417240985,0.030335838810225637,0.06319512394145044,0.017911120910837727,13,1.0366812313368776,-0.0034616869133648753,sustainableGrowth,waasmodel,RfR Side channel,0.0,25147.0,862.5273
0.0383302026525108,-0.003981093261659394,-0.042639990199328105,-0.07937557495092659,19,1.503498216881718,0.006948818712453342,sustainableGrowth,waasmodel,RfR Side channel,0.0,22536.0,270.6806
0.09141437073878189,0.0817877391971403,0.0548483080039516,-0.07620858784847007,21,1.3639649033057784,-0.017554605553580543,Deurbanization,waasmodel,RfR Side channel,0.0,20711.0,302.86465
0.04100168767627055,0.04115024854139801,-0.055948808741199126,0.06144703864394305,2,1.1905287786290462,0.08455211129506798,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,23291.0,404.85114
0.056828846658805186,0.018433780414535774,-0.0918082860592312,0.0748514370163254,24,1.5911989971456624,0.017843632713808927,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,46317.0,773.5891
0.07183164333900141,-0.03629335720215518,0.04299220432654022,0.04745031273100672,27,1.3012679251206047,0.033458745478122,moreNature,waasmodel,RfR Side channel,0.0,29719.0,559.8929300000002
0.04580366707834052,-0.0274591066359086,-0.05622718198873265,0.054083668560031196,5,1.412988855265807,0.032181932188044576,NoChange,waasmodel,RfR Side channel,0.0,9730.0,199.98151
-0.046672767000741966,-0.06700965730174596,-0.0846670830320601,-0.02839451163922316,10,1.1739869555889657,0.04199800062807135,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,13250.0,258.9347
-0.06465316831827309,-0.08028855263885246,0.011670387018341263,0.06743580801670682,24,1.5688864390669537,0.09969698056008014,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,52595.0,940.0169199999999
0.008236835854211243,-0.08901680533463499,-0.015629277722999615,0.06403796263476969,12,1.5497810704304724,0.08986193894359384,NoChange,waasmodel,RfR Side channel,0.0,20056.0,237.78463
-0.02058704258208323,-0.00015315473907027977,-0.0569342507333767,-0.02121373895823006,7,1.2965147092182046,-0.06355182554892048,moreNature,waasmodel,RfR Side channel,0.0,10760.0,435.92775000000006
0.002820414731948759,-0.04919024154999111,0.0935451886889771,0.002379255821146703,10,1.039269057790413,0.008072734188136504,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,13860.0,258.9515
-0.03310897332508199,0.047523283655758974,-0.037325754497672434,0.028924677590963926,22,1.218953415536684,-0.06412455894954157,sustainableGrowth,waasmodel,RfR Side channel,0.0,51826.0,1099.54198
-0.0424053614643524,-0.08730492561124815,0.01208286607827498,-0.025710304051527827,21,1.3804816713084511,0.06587300530234662,Deurbanization,waasmodel,RfR Side channel,0.0,20864.0,441.90973
0.0637540541456465,0.01942034877330172,0.050115402710303535,-0.06599283829687612,21,1.5928334463275022,0.05034554917878875,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,44063.0,882.7368999999999
0.05456562672830528,-0.07899550362470015,0.040141050545036,0.06265609579418449,22,1.0036438368277791,0.03261557240118984,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,54918.0,839.5154
0.06635473096706598,-0.029613493826904324,-0.03908691436816089,-0.09905824116467979,24,1.4577164000849927,-0.09675459448110045,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,44112.0,754.4954
-0.028048979992381682,0.07607103512839972,-0.006751495903776897,-0.03456392077945074,7,1.5439561630526697,0.031404540476487434,Deurbanization,waasmodel,RfR Side channel,0.0,9921.0,361.19635
-0.024266561244135596,0.06236825803346125,0.06235114459408572,0.05001132493407895,26,1.1060120719213204,0.04866286452053276,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,42569.0,659.4265199999999
-0.06720605666871854,0.031440919451177746,-0.0021274217369325744,0.0832635446988979,4,1.0065461578284571,-0.05264906521102231,moreNature,waasmodel,RfR Side channel,0.0,12525.0,524.8674900000001
-0.042299753057588735,-0.019917861819905815,-0.017439730378819296,-0.009017377269825199,19,1.482069817024326,-0.007332303130089841,moreNature,waasmodel,RfR Side channel,0.0,15809.0,182.13376
-0.09623894876934448,0.0172188146902319,0.08871154949118029,-0.04585570654326694,1,1.594079039363694,0.01257127737782375,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,8401.0,173.76
0.0025647500972647147,0.015675935968606725,-0.02682698464388214,0.012395982934588571,28,1.3427278379310943,0.03318788542532719,sustainableGrowth,waasmodel,RfR Side channel,0.0,56982.0,923.9445000000003
-0.09156440469912776,0.06726213245058353,0.008191382594166739,0.08030665924475541,3,1.11909181680346,-0.0823514564379319,NoChange,waasmodel,RfR Side channel,0.0,8452.0,251.52493
-0.07970904528729796,0.08287603889535852,0.02310372587980689,0.05681628702442629,5,1.5822144351167733,0.028746772432728523,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,16284.0,428.7642
-0.012634419567506577,-0.015271865270504559,-0.02723601771658,-0.08714279585106333,29,1.501858229248782,8.406943625474672e-05,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,50701.0,879.8044
-0.047807573123153535,-0.0687520319723939,-0.06451159953491048,0.044699654378334765,7,1.5884016398255514,0.0726389989764243,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,17074.0,692.2764999999998
-0.03156688468880458,-0.0881070412841845,-0.04966428949136731,0.013430420560563068,5,1.4503299569188703,0.06434104387142078,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,17137.0,428.7642
0.01207208859376778,-0.0006625710867578516,0.09217288665069287,-0.0436300519049766,26,1.4802469744720224,-0.026014949680600863,NoChange,waasmodel,RfR Side channel,0.0,25971.0,320.20156000000003
0.08082637127449085,0.010135560364289241,0.03146906475151054,-0.046224975466341335,12,1.310306990979588,-0.0767580198395711,Deurbanization,waasmodel,RfR Side channel,0.0,16537.0,187.14658
0.010648640323876246,-0.09486146136665265,-0.01762256733684639,-0.019205972706939647,2,1.4958393090552138,-0.06990626814833624,Deurbanization,waasmodel,RfR Side channel,0.0,14101.0,223.72256000000002
0.08565823768125844,-0.057069694764865,-0.058242825612825726,0.08513032343229984,22,1.4741620110146814,-0.03852201823451095,NoChange,waasmodel,RfR Side channel,0.0,36714.0,704.8470599999999
-0.016946573337895638,-0.017435328697670824,0.0619188345774484,-0.017785220186773434,11,1.2912696471614342,0.06918023540091978,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,18267.0,446.6235
-0.04815688611331383,-0.0498809175379861,-0.023129427376433573,-0.09786919856376765,9,1.2736371291786608,-0.051097658920078365,sustainableGrowth,waasmodel,RfR Side channel,0.0,16935.0,239.9348
0.020288548601563955,-0.009283576513498135,0.03278286115753501,-0.06776705708851041,7,1.4092282144537909,-0.0018130899410926246,moreNature,waasmodel,RfR Side channel,0.0,12125.0,444.16775000000007
0.07144134917829958,0.08263394809333988,-0.098507345544227,0.010036544255491206,10,1.0982778178767394,-0.08480161749229098,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,13727.0,320.2874
-0.00575722916780598,-0.028444958661856992,0.02677337143923411,-0.02320303323535554,15,1.2219916582128096,0.034694564154738684,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,20582.0,419.2919
0.08525696749569876,-0.07029264333536334,-0.09586003174405332,-0.03046717471742494,4,1.1010294321712586,0.015222586948935897,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,18467.0,855.4792199999999
0.050502888193107436,-0.07254377515742025,-0.008580789193520816,0.03297036780681936,28,1.5163431429587004,-0.0004572039343574141,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,55993.0,925.6877000000003
-0.09370744701977789,-0.05010635878310982,0.09577994493131203,0.07990665337148364,27,1.3840291261385245,-0.015751846675031128,urbanizationLargeSteady,waasmodel,RfR Side channel,0.0,46410.0,875.033
-0.034419342182807566,-0.06572029077155801,-0.08822806952221948,0.0661093010597694,11,1.3094357205068887,0.011442509007077106,moreNature,waasmodel,RfR Side channel,0.0,10518.0,146.11181000000002
0.023250201160753572,0.09697241440177737,0.05937033166741856,0.041812755886756876,17,1.560283113196105,-0.07256665599422332,moreNature,waasmodel,RfR Side channel,0.0,16508.0,328.53545
0.04679903559618615,-0.026559356702665224,-0.05106315550111455,-0.033220499783539005,15,1.3134858337737307,-0.08175710400021034,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,19814.0,409.8048
0.09695077023519891,0.0812167958749815,-0.01647373739051898,-0.04099958687794484,17,1.0115545821843317,-0.06074588228434032,Deurbanization,waasmodel,RfR Side channel,0.0,13937.0,260.79618
-0.06960767686423866,0.02924649232007545,-0.04173186789323868,-0.08014728106783298,20,1.0793672040150886,-0.04648216616398125,Deurbanization,waasmodel,RfR Side channel,0.0,10489.0,184.25773999999998
0.08166466251579647,-0.048779683408302056,0.04551195992070306,-0.0769485246587195,20,1.0219397218133195,-0.008509233093474317,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,26253.0,479.9374
0.04180554278176024,0.02429291743256456,-0.08637778328179443,-0.040159405080103065,20,1.1476457011747478,0.09767631697530076,NoChange,waasmodel,RfR Side channel,0.0,16654.0,331.2835300000001
0.0722273163380105,-0.0548255919948928,-0.012568890206137951,0.07790812547935867,22,1.4119007101326813,-0.04872501070676536,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,54910.0,1123.6194
0.05307880753406771,0.010908238874625928,0.009664168312956729,-0.08996913262833472,29,1.0450537138780671,0.04116276946998968,sustainableGrowth,waasmodel,RfR Side channel,0.0,41703.0,727.0037
0.031046710745348725,-0.08677054266916219,-0.051395231528134126,-0.09486394076662084,29,1.3757389577567642,-0.05235114887345425,NoChange,waasmodel,RfR Side channel,0.0,28171.0,439.85935
-0.0755816148236592,-0.021708888021238937,-0.07183940670995514,-0.02399794796055286,2,1.4853603599775138,-0.014292140253912287,moreNature,waasmodel,RfR Side channel,0.0,14823.0,258.54672999999997
-0.05442918340450331,-0.0593454534348665,0.06851067542425944,-0.03310350494476859,13,1.4177246226748428,-0.019296620786627555,NoChange,waasmodel,RfR Side channel,0.0,15268.0,596.9882699999998
0.03764440897157917,-0.09138305535270745,-0.05394904112366106,-0.01726463036656854,10,1.3083455752729578,-0.09542019514571153,NoChange,waasmodel,RfR Side channel,0.0,7421.0,152.99154
-0.039032529400900656,0.0017872092964776598,-0.06058574022931765,-0.020325093604643088,8,1.147215122917688,-0.04483453754759331,Deurbanization,waasmodel,RfR Side channel,0.0,11539.0,417.50924
-0.0882872869800397,0.0946633459544903,-0.049303117130688884,-0.029889232677778373,27,1.3031071813210715,0.0456861754513091,NoChange,waasmodel,RfR Side channel,0.0,26749.0,559.8929300000002
0.07644460129356764,0.09019773605376394,-0.0810134414779961,0.013602225078605118,6,1.585201768663202,-0.09355303006678416,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,18535.0,592.0278
0.0017267470682364727,-0.004570730548468682,0.050647327332358605,0.025136796175139142,21,1.0401080996334766,-0.04147245968746909,moreNature,waasmodel,RfR Side channel,0.0,24339.0,380.72177000000005
0.04903452174955891,0.04247365476627485,-0.007617905787078244,-0.07295544930634856,21,1.4416213091200911,0.051946046167636255,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,39410.0,813.7294999999998
0.0509843069849644,0.09107385043584952,0.04961716321239848,-0.03377710543441059,14,1.0034611444385455,0.039560137998019634,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,29045.0,1039.0569
0.014813227033433974,-0.08991901510383075,0.041168555957306174,-0.06137091453859199,1,1.3055390856564308,-0.06583818563092887,sustainableGrowth,waasmodel,RfR Side channel,0.0,8438.0,285.8821000000001
-0.08164685406693052,0.005024466489761112,0.01951959644293566,0.06502578346788444,12,1.497629218620833,-0.015382966419104832,NoChange,waasmodel,RfR Side channel,0.0,18133.0,237.03303
0.05189797050003117,-0.0447998303780556,-0.05454250131235746,0.02347593218349601,4,1.257000155524957,-0.09477766171883464,sustainableGrowth,waasmodel,RfR Side channel,0.0,17320.0,771.31822
0.020411865156200342,0.02159782207137011,0.07285792206146478,0.05928637999445864,29,1.1139622079896794,0.061533618989990185,moreNature,waasmodel,RfR Side channel,0.0,28301.0,437.24852999999996
-0.09776263930555117,0.0896187540726791,0.0011687892422959506,-0.03690179627876349,3,1.054134670651768,0.08035893199795219,Deurbanization,waasmodel,RfR Side channel,0.0,8219.0,282.75715
-0.09584690556908344,0.03191960316792897,-0.059012920509729234,0.07203000588755212,13,1.231599210104309,-0.03918299371006146,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,20898.0,897.0029000000002
-0.026622236656051124,0.00562466869263567,0.007027669383409888,-0.09804644517055475,15,1.2224797600748696,0.016203302826418756,NoChange,waasmodel,RfR Side channel,0.0,12161.0,256.90537
0.08273520629456765,0.08837972990911687,0.041903078207223804,0.004591674233142509,3,1.54581194550744,0.0386526014446244,Deurbanization,waasmodel,RfR Side channel,0.0,8231.0,210.11446
0.03405112879623878,0.0571606612179543,-0.005513922386338438,-0.035855691155982625,11,1.0679589200383868,0.054941366021820925,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,19132.0,384.6423
0.03048414362192325,-0.0182710122833393,-0.030908702350665018,0.09829322997715736,25,1.4310932548646815,-0.06472177919144068,urbanizationDeurbanization,waasmodel,RfR Side channel,0.0,38779.0,541.8422
-0.08515512021752206,0.05611155738993248,0.05793159238984912,0.04263377665315599,21,1.5779259395283567,0.08943534588189328,urbanizationLargeAndFast,waasmodel,RfR Side channel,0.0,42122.0,892.7889
