DamFunctTbl,ShipTbl1,ShipTbl2,ShipTbl3,climate scenarios,collaboration,fragility dikes,land use scenarios,model,policy,Costs,Flood damage (Milj. Euro),Number of casualties
0.04392818759546888,0.0724217543585319,0.09274635895978776,-0.047237925487456034,13,1.1453815283151827,0.059662899585046524,Deurbanization,waas,no policy,0.0,1085.0,6.3392
-0.09944102580750336,0.06971942659601027,0.08934392433299065,-0.09376195959196862,23,1.2956113614296738,0.08570075966358146,moreNature,waas,no policy,0.0,1965.0,14.8019
0.05044771611653456,-0.01567045026732103,0.09825214605109164,-0.002755431884467308,10,1.1212998788829307,-0.05423438389968201,urbanizationLargeAndFast,waas,no policy,0.0,0.0,0.0
-0.008005122139290357,-0.016614277838060756,-0.006498752479077982,-0.04747379629590699,23,1.1847456226490225,0.003926916807053815,urbanizationLargeSteady,waas,no policy,0.0,5785.0,46.2419
0.07086798497438682,-0.04335026005428708,0.004872187498149258,-0.0009879414823898008,7,1.5729090636647909,-0.04543080864238866,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
0.015394269159667543,0.05274304721835338,-0.049808745721415394,0.03061775683183568,3,1.028477757013743,0.011318705712984434,NoChange,waas,no policy,0.0,1325.0,8.8839
-0.04099538058472002,0.08238382389013585,-0.0017783249320162816,0.06738934838230272,8,1.2654262765062143,-0.04324318337801991,NoChange,waas,no policy,0.0,0.0,0.0
0.09720076789494143,0.024462063620348112,-0.09353535810969518,-0.06859663320689166,15,1.118974698016792,0.06131573571399925,Deurbanization,waas,no policy,0.0,996.0,6.16
0.018086302039865138,0.03678664878787896,0.09651656904321257,0.045659173140102205,28,1.236204304648996,-0.09919050304563802,moreNature,waas,no policy,0.0,1315.0,8.88
-0.07215747444117696,0.008910671780812257,-0.03111129523708565,0.07346850579732747,6,1.270615927991309,0.06072787092381199,urbanizationLargeAndFast,waas,no policy,0.0,0.0,0.0
-0.07987469803304187,0.026692129893955696,-0.026726013829820053,0.07717255517830675,8,1.3150537921630228,-0.05809307316031335,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.014895110859892341,-0.035818452317741264,0.01859698640303216,-0.08664446593380126,20,1.5800324808922572,0.013072058783100872,urbanizationDeurbanization,waas,no policy,0.0,0.0,0.0
0.08124823694062899,-0.03456050998560585,0.09163706252570772,-0.05441981663272333,14,1.0759531432475788,-0.045003634722578484,Deurbanization,waas,no policy,0.0,0.0,0.0
-0.05823635778855515,-0.07227816206664237,-0.039449301095181695,-0.0035515112329467524,30,1.4002948105755868,-0.06774955793396553,urbanizationLargeAndFast,waas,no policy,0.0,0.0,0.0
0.06240602676657856,-0.011302517694882485,-0.018989451919578904,-0.08068224069666428,1,1.5304945866015198,-0.0573371718339394,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.06516780839796861,0.01361158939015092,0.01749146487147069,0.047928194307852695,30,1.1868891402436916,0.05914956584340295,Deurbanization,waas,no policy,0.0,0.0,0.0
0.012473615642324298,0.04988509633722426,0.06683067454219177,-0.06270806262186907,7,1.4306289511895949,0.025459593289119425,urbanizationDeurbanization,waas,no policy,0.0,0.0,0.0
-0.09527687039823823,-0.08735550548038794,0.09187620891303225,0.08901146996850481,12,1.108744748456738,-0.07266103375300907,urbanizationLargeSteady,waas,no policy,0.0,2418.0,22.9802
-0.04998452411545537,-0.02465954692567493,0.03737445465434669,-0.006906329348646073,15,1.2812762098225887,-0.08017681356731232,moreNature,waas,no policy,0.0,1216.0,8.88
-0.02564910812251201,-0.0874990056315438,-0.009261764949210381,0.06914909194683536,25,1.3752274743735209,0.01287226099586332,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
0.05629928798922701,-0.013517459691942084,-0.015308299149375272,-0.01976329650378758,20,1.3618660887781004,0.004469988718904873,urbanizationLargeAndFast,waas,no policy,0.0,0.0,0.0
-0.06448593037449481,-0.0933447588815788,-0.06742361169169396,-0.02903896205924575,25,1.2784240780337195,0.09753664121245777,Deurbanization,waas,no policy,0.0,0.0,0.0
-0.0566227883752039,-0.06579794099818109,0.06102416063235476,0.08027630115837145,25,1.0353652964764672,-0.0017634830769527735,Deurbanization,waas,no policy,0.0,0.0,0.0
0.0915087238561027,0.014940374480765128,0.03347498213403621,-0.025733502342987588,17,1.5317809117506616,-0.09645438173950233,NoChange,waas,no policy,0.0,1315.0,8.88
0.0629063653017676,0.018784036831566226,0.0482237960605191,-0.054230055099313584,12,1.5139844520043118,-0.08540587936780655,urbanizationDeurbanization,waas,no policy,0.0,1959.0,15.6975
-0.07154385793206099,-0.015150855684767288,0.011657297800012569,0.0021646930667829764,12,1.3592773498423043,-0.09105468333665956,moreNature,waas,no policy,0.0,1198.0,8.88
-0.052437456941073934,0.09427044998097647,0.061242775790856074,-0.07641062198773857,11,1.2153214546266202,0.08940544476589415,NoChange,waas,no policy,0.0,1251.0,8.88499
-0.0648849837504434,0.007617279244093722,0.04575296470845844,0.09575886286625324,9,1.3053324479887751,-0.06906654927402955,NoChange,waas,no policy,0.0,0.0,0.0
-0.0641486901646025,-0.0055588214304952005,0.057851819319702034,-0.038583918991771486,22,1.2661836876132786,0.03934058638555715,urbanizationLargeAndFast,waas,no policy,0.0,2803.0,23.694000000000003
-0.06543065204752617,0.06946140467958944,-0.013676428969740943,0.01752808019638244,26,1.3625398924288266,-0.03768705973633973,sustainableGrowth,waas,no policy,0.0,2163.0,19.36
-0.02953629746057458,-0.05866455863507813,-0.07531834424921824,0.04111461799728863,26,1.0541504554512524,-0.08212868489255297,urbanizationLargeSteady,waas,no policy,0.0,2617.0,22.9659
-0.013621713313333422,0.05834564463754328,-0.030636573841390225,-0.012241336314246109,8,1.0247253784098722,-0.06114569304528119,moreNature,waas,no policy,0.0,0.0,0.0
0.012319487367303664,-0.0582085766935825,0.03457256258027769,0.006082440719352461,30,1.2516891232340543,-0.011411663398987346,Deurbanization,waas,no policy,0.0,0.0,0.0
-0.07792563737985891,0.09599596140458007,0.05637214287860193,0.06238821776322021,1,1.300438770624182,-0.09907842040591032,sustainableGrowth,waas,no policy,0.0,0.0,0.0
-0.017852360553971353,0.04300770683176294,0.04716489609468194,-0.007104283293319481,10,1.3670949221243998,0.07294883347541796,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.009259634469186193,0.027014206179777255,-0.06311105993258279,0.08430193619179197,11,1.4618516071745633,-0.05615395123475683,sustainableGrowth,waas,no policy,0.0,2408.0,19.3844
-0.003358501618871593,-0.05756352627191396,0.0747412274893808,0.030229536351149888,17,1.3132900789980015,0.07231494014783682,moreNature,waas,no policy,0.0,1292.0,8.88
0.01338654509129053,-0.038478000296520536,0.014770762005397925,-0.05828007352589412,10,1.4518358553156552,0.07201120407574776,moreNature,waas,no policy,0.0,0.0,0.0
-0.09879245997756167,0.09956113079301344,0.018967881094111558,-0.07067553976115665,23,1.2556486408351737,0.03446948193619842,sustainableGrowth,waas,no policy,0.0,3908.0,34.4019
-0.09850669285538782,0.046305277755654815,0.08016083571151181,-0.0925768016008978,7,1.5056852189097785,-0.028810241354005717,urbanizationDeurbanization,waas,no policy,0.0,0.0,0.0
-0.005088904042989159,-0.09777242088589744,-0.09855509970040206,-0.07548717751736905,7,1.1399438909230075,-0.04581574165665894,NoChange,waas,no policy,0.0,0.0,0.0
0.0254475897605817,0.04566619339862377,-0.07932389892191828,0.03006217026720132,22,1.5375115954349177,-0.08486947675640115,urbanizationDeurbanization,waas,no policy,0.0,2003.0,15.8449
-0.074791868109814,-0.0757803216120427,-0.07785095813738212,0.054649008796757687,6,1.2080101117799378,0.015196538944712816,moreNature,waas,no policy,0.0,0.0,0.0
0.028942896363068293,0.06540461951682555,-0.03367960580177331,-0.03126918703602341,26,1.109725496793738,0.0413213684703278,urbanizationDeurbanization,waas,no policy,0.0,1953.0,15.6829
-0.013440353016865495,-0.07609728995196699,-0.016622245295781855,0.06779708355326464,14,1.1931185396253492,0.08196808154079464,NoChange,waas,no policy,0.0,0.0,0.0
-0.08413350781759724,0.08358397402505299,0.02791114198232547,0.07895351711827404,28,1.5828448302713507,0.006915836626682423,moreNature,waas,no policy,0.0,1201.0,8.88
0.008431820351521527,-0.09505343193480417,-0.09062811016239977,0.09090400699579555,4,1.390965277943917,-0.06590076983990373,urbanizationLargeAndFast,waas,no policy,0.0,0.0,0.0
-0.053825490845532835,0.06391271416918645,0.0915554636002123,0.007941163917266,3,1.149217488467253,0.055995273111888094,moreNature,waas,no policy,0.0,1251.0,8.8839
0.08111776570914776,-0.06639280154038195,-0.07437231490717441,-0.011888893917565022,23,1.372413830306106,-0.06868865395993942,urbanizationLargeSteady,waas,no policy,0.0,5920.0,46.2419
-0.08097870346650114,0.03560966489439282,-0.05144623712095955,0.00944672787887732,17,1.270062483431218,0.04586267140487496,urbanizationDeurbanization,waas,no policy,0.0,1787.0,15.8433
0.04008844014273011,-0.03507052828806008,0.02348455791233757,-0.002923287476882739,17,1.0406359800406553,-0.0105632561820954,NoChange,waas,no policy,0.0,1305.0,8.88
0.0509212529155598,0.033339351029031204,0.0731478109598312,0.02851490772029797,17,1.5334133404578858,-0.048621233022710125,urbanizationLargeSteady,waas,no policy,0.0,2764.0,23.1267
0.026508838612722213,-0.0957300584545396,-0.058908663473604635,0.014613180681810318,30,1.432157455091711,-0.096905847248807,NoChange,waas,no policy,0.0,0.0,0.0
-0.07273470842417838,0.017146936981559738,-0.03778563489081837,-0.05403011354705592,2,1.5040171302797758,-0.0834887425853263,urbanizationDeurbanization,waas,no policy,0.0,0.0,0.0
0.02487777149066817,-0.011090607559422995,-0.07184903371365753,0.0159308837050162,5,1.3061109683468712,0.014394137850325537,moreNature,waas,no policy,0.0,0.0,0.0
-0.046223220180915285,0.08544802151534003,0.09363911220143124,-0.007970311162019987,28,1.5737856300876936,0.0917047762698564,sustainableGrowth,waas,no policy,0.0,2404.0,19.6134
-0.023437560199666,-0.005823730991037972,-0.07206050441510428,0.07950840355791905,23,1.132591207285104,-0.03668088063089313,Deurbanization,waas,no policy,0.0,1600.0,10.1619
0.011348276637096616,0.051150497468952005,-0.08332026834623865,-0.0021617618752113607,12,1.0264591598502992,0.09918547014786382,sustainableGrowth,waas,no policy,0.0,2309.0,19.3821
0.019918318000866745,-0.08918876417633498,-0.015351463945441887,-0.05732276784461145,10,1.3210401392574702,-0.004700931966619165,NoChange,waas,no policy,0.0,0.0,0.0
0.03228201392496813,-0.05649483422468645,0.013193567934828315,-0.08651894773942982,15,1.101972960977302,0.04621798473087009,urbanizationLargeSteady,waas,no policy,0.0,2668.0,22.9764
0.04348310190090901,-0.03117993841608627,0.04705427443731974,0.09596981203167937,27,1.4629862118980708,-0.0643119238552716,urbanizationDeurbanization,waas,no policy,0.0,2226.0,16.3494
-0.011391104733743732,-0.09959026460388007,-0.0722453426714284,-0.04781717190879051,20,1.1763362350940356,0.030548125018967764,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
0.029355786764879318,0.011128102132793556,-0.08670798761555841,-0.058487345654286635,21,1.129870928737981,-0.07923570450166281,moreNature,waas,no policy,0.0,1422.0,9.23162
0.09803797497990097,0.07738927868720144,-0.014744303981812897,-0.04486327273614091,3,1.3682793710433565,0.04790497158649526,Deurbanization,waas,no policy,0.0,1031.0,6.1639
-0.012136526766102771,0.038456988607960006,0.07581198156603065,0.08557260656689056,11,1.3651844202048622,0.027916681927638826,urbanizationLargeAndFast,waas,no policy,0.0,2862.0,23.4644
0.020238863972244364,0.06634830224771396,-0.08303032033322624,0.04283507023081923,26,1.232805944905954,0.023914026958824608,urbanizationLargeAndFast,waas,no policy,0.0,2737.0,23.2088
0.05841781067644086,0.0405684805816619,-0.05362007730864923,0.07462415790012011,17,1.1446660123230838,0.07882045432683504,urbanizationDeurbanization,waas,no policy,0.0,1975.0,15.8433
-0.043816121576305454,-0.062336851084024786,0.0835645476546234,0.002664071641398952,6,1.1451140903321708,-0.09810839569491203,urbanizationDeurbanization,waas,no policy,0.0,0.0,0.0
0.060315585150751326,-0.03872298174900318,0.02119980992607661,-0.06601791318592698,22,1.5689703476043833,0.0014162963737267135,urbanizationLargeAndFast,waas,no policy,0.0,2878.0,23.4547
-0.006836569136074638,0.0013012402658393596,-0.0837635885349793,-0.0888996136926243,27,1.1949707769052382,-0.08658768655773949,urbanizationLargeSteady,waas,no policy,0.0,3093.0,23.717
-0.05179961568597752,0.0957760261911824,-0.06008243492853396,-0.03211178172183882,29,1.538242262290502,-0.012310636955945531,urbanizationLargeAndFast,waas,no policy,0.0,0.0,0.0
0.04361978958731971,0.05532870713943047,-0.0013808546443523642,0.07515412619520884,2,1.054313428336925,-0.007910512646394445,NoChange,waas,no policy,0.0,0.0,0.0
-0.006536088923859679,-0.02460311019038356,-0.04314640895202994,-0.006583691506258441,11,1.5097133552872957,0.07856499536859948,moreNature,waas,no policy,0.0,1312.0,8.88499
-0.050537862180163116,-0.01332546946985233,0.033064757933865874,0.05287240144746482,24,1.5640232680131918,0.059019518516617984,moreNature,waas,no policy,0.0,1222.0,8.88
0.06938796424430996,-0.08307963678678296,-0.08477603915807606,-0.0005599003085364485,9,1.3617749903860372,0.05872321631349184,sustainableGrowth,waas,no policy,0.0,0.0,0.0
-0.047265112295843216,0.07742269568401981,0.0497442961948132,-0.07421502573316878,13,1.2001832905192518,0.036718133062327324,NoChange,waas,no policy,0.0,1325.0,9.0592
0.07349713376708589,0.06645969623766909,0.04341159077376863,0.07962196607428673,13,1.0167235850240022,0.03540006209380092,urbanizationDeurbanization,waas,no policy,0.0,2173.0,16.0992
-0.040548817933995285,0.09971280768914856,-0.021377042771166643,-0.06700451903990916,16,1.4864045624625273,0.04776026094427635,urbanizationLargeSteady,waas,no policy,0.0,1707.0,14.9994
-0.05999014361505136,-0.07753822670635255,-0.03432898669663459,0.002203317338072594,5,1.1812399234336604,0.03788742303611703,Deurbanization,waas,no policy,0.0,0.0,0.0
-0.06336624544873519,0.06999560148915854,0.004321349433587057,0.03054854594569328,16,1.163759578461697,0.01497180142803904,moreNature,waas,no policy,0.0,0.0,0.0
-0.09771749237387348,0.03858372789895834,0.01568303924580787,-0.02056477227235821,13,1.0764114714112685,-0.0442791022260847,NoChange,waas,no policy,0.0,1253.0,9.05696
0.0667745442819048,-0.010160963327627977,0.06701349456950587,0.004216426989188629,12,1.4577882251627727,0.010823841998718513,NoChange,waas,no policy,0.0,1305.0,8.88
0.021007875776207642,-0.09633003229724034,0.06408368597309125,-0.06916705379098337,12,1.2469129537723245,-0.006936796669219357,urbanizationLargeAndFast,waas,no policy,0.0,2720.0,23.2303
-0.026018155147250963,0.03829094543876324,0.00854951226329878,-0.02400733034259581,16,1.384740367600469,0.005743458331325349,urbanizationDeurbanization,waas,no policy,0.0,0.0,0.0
-0.06582310790243565,-0.05125791190836231,0.026628201460829698,-0.07391785276133235,27,1.0469108842837969,-0.0791240780313636,Deurbanization,waas,no policy,0.0,1036.0,6.58944
-0.025442894904634347,-0.0267290568258148,-0.031492149338943724,0.02672735098266793,2,1.0295765229857887,-0.08380321656360526,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.08329781280175326,-0.04470769861651265,0.08815495718190594,0.08172393965585817,16,1.1493870649112206,0.03777560468116176,urbanizationLargeSteady,waas,no policy,0.0,1630.0,14.9994
-0.005972606870363218,-0.08630891292424515,-0.033207285187495134,0.019494690358189928,19,1.500727543541002,-0.06407088700611846,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
0.001882618125518487,-0.041439291325447436,0.010122545782650816,0.09669310995521882,15,1.2473174851363704,-0.05002109538093813,urbanizationLargeAndFast,waas,no policy,0.0,2652.0,23.2246
0.03068432167475172,0.0072100299927410905,-0.015947853671404125,0.09864569487313858,18,1.2008054760029645,0.016815991013414716,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.03884659638009592,0.030832259046237456,0.017566470082132562,0.09058494701741457,13,1.523353156962286,0.07730690299653209,urbanizationDeurbanization,waas,no policy,0.0,2084.0,16.1887
-0.030738961547110408,-0.04206017944592882,0.04326843059809324,0.07213152310671664,4,1.5514050991440511,0.031657220778065376,NoChange,waas,no policy,0.0,0.0,0.0
-0.05567527546148221,-0.02355258889911496,-0.06920432936698195,0.05494283934884911,7,1.0768535647325896,0.0262150766607607,moreNature,waas,no policy,0.0,0.0,0.0
-0.051256270600758234,-0.05483649999125957,-0.06546033660446102,-0.01675942435526946,13,1.4607106070160365,0.07707376128735491,urbanizationLargeSteady,waas,no policy,0.0,2908.0,23.5541
-0.01672630066649347,-0.02050714249666699,-0.01618753485484731,0.00021440154820558116,21,1.3976712989279485,-0.031936593416206305,urbanizationDeurbanization,waas,no policy,0.0,2149.0,16.2716
-0.04208340732801017,0.017983736691540603,-0.07834650843741228,0.0010106729380929408,9,1.39944839951485,-0.055105565352483205,urbanizationLargeAndFast,waas,no policy,0.0,0.0,0.0
0.05415077040825728,0.006841036082417082,0.07372956300345032,0.02979337109976937,24,1.2742628471305992,-0.030709623240596437,urbanizationLargeAndFast,waas,no policy,0.0,2748.0,23.229
-0.09724515960644947,0.03752172034787697,0.07130808522585777,0.04000964973574206,27,1.262580041945943,-0.07453410530850099,urbanizationDeurbanization,waas,no policy,0.0,1991.0,16.3494
0.0802629602310608,-0.07332668167850055,-0.05049189572129168,0.042933693414713696,22,1.0825645594780653,0.09992866215351699,urbanizationLargeAndFast,waas,no policy,0.0,3048.0,23.6955
-0.002967652414059773,0.08095881312752806,-0.018454862452798704,-0.0700443065936275,7,1.2395677546930617,-0.04551873776978166,Deurbanization,waas,no policy,0.0,0.0,0.0
-0.011141630356277271,0.03395250499091512,-0.02733478518128017,0.007246807401121852,27,1.2566046816552543,-0.033446138697451964,urbanizationLargeSteady,waas,no policy,0.0,3079.0,23.717
-0.05253964845869578,-0.049352710505521966,0.09191736734327684,0.05429131807107557,15,1.5423498329609149,0.03568971351006084,sustainableGrowth,waas,no policy,0.0,2150.0,19.3792
0.0527789261384784,-0.07580888465360627,-0.051339327370696734,0.0138862419560275,13,1.2713015362938218,-0.07003644137659368,urbanizationDeurbanization,waas,no policy,0.0,2160.0,16.097
0.01659899867430943,-0.03234931290547642,-0.0069805478399468796,-0.06932670357218043,5,1.5256801582372193,0.07448897089964246,sustainableGrowth,waas,no policy,0.0,0.0,0.0
0.09143790766853149,0.032918096838896405,-0.05522113668424783,0.05952882158369016,17,1.4515852866839571,-0.02585194859749904,sustainableGrowth,waas,no policy,0.0,2388.0,19.6
-0.03650216496410568,-0.04300204474944295,-0.038017892376446455,-0.0204108172420705,25,1.1508031880695708,0.08910891567554595,NoChange,waas,no policy,0.0,0.0,0.0
0.01216640482527076,0.03323098450068471,0.050533314803407975,0.027358591963342862,28,1.589749069252549,-0.07054821521205269,urbanizationLargeSteady,waas,no policy,0.0,2787.0,23.1293
-0.06443183304495831,0.0830237598359057,0.047318909603816094,-0.06844424039174936,19,1.1107415958215452,0.08647286038368561,NoChange,waas,no policy,0.0,0.0,0.0
-0.04261437596031512,-0.08804208614270903,0.050274773429851136,0.03736523603149583,2,1.316229909996507,-0.07866305208293942,moreNature,waas,no policy,0.0,0.0,0.0
0.05552902900565221,0.08902926688123633,0.08360178405745014,-0.07544268762217327,29,1.0286759145474127,-0.06637791503763382,moreNature,waas,no policy,0.0,0.0,0.0
0.01805363556462012,-0.04677903759132857,0.039876828008459486,0.01767723708287458,23,1.2479125294291122,0.08939003148632846,urbanizationDeurbanization,waas,no policy,0.0,3561.0,27.1219
0.09366295237380315,0.032615337545452816,0.002747668077597035,-0.04035429426245524,7,1.1017457087981126,-0.08075582534128543,urbanizationLargeAndFast,waas,no policy,0.0,0.0,0.0
-0.07242256125879398,-0.0854483581839731,0.0743294492922893,-0.053693783107689325,20,1.4402888248972368,0.0917640995468568,NoChange,waas,no policy,0.0,0.0,0.0
-0.059543802615027785,0.04297548970861903,-0.05592426686495696,0.057031870256053836,13,1.1657942818838705,0.032730881105221765,Deurbanization,waas,no policy,0.0,1014.0,6.3392
0.029912395723465324,-0.061887230156214036,0.03971336287460767,-0.02458260317003093,6,1.5125020789192465,-0.013512847135855988,NoChange,waas,no policy,0.0,0.0,0.0
-0.08505593669408595,0.07819962214519299,0.07921991027904016,-0.09138098873725475,7,1.031253447791852,0.07762196886354353,NoChange,waas,no policy,0.0,987.0,7.95098
-0.07865264917568476,-0.09644476660877296,0.03321264177232788,0.016539762422082854,26,1.2111247849853355,0.013162149901872228,sustainableGrowth,waas,no policy,0.0,2132.0,19.36
-0.040776221430535,0.052220116070835904,0.02289816932749817,-0.07765806811886167,19,1.0564443325754835,-0.0065850506239784464,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
0.09470904375625508,-0.008877798244536411,-0.05876476430830424,-0.022898183409163688,16,1.4276882020902386,0.08881396626573354,urbanizationLargeSteady,waas,no policy,0.0,1804.0,14.9994
0.09536558436258516,-0.08798575598096316,-0.03363363826200774,-0.027848929633103314,27,1.4138750743349031,-0.08438728092110616,moreNature,waas,no policy,0.0,1443.0,9.309439999999999
-0.058694890904654,-0.039541391201689285,0.020373483605637368,0.028808862160427218,29,1.5211654706845033,0.04822702939763437,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.02445105365379596,-0.08044650131197496,0.08120285383327194,-0.014706587943292285,30,1.27939546965816,-0.00310029095689468,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
0.07159906547818315,-0.030211456594914882,0.061457804107872126,0.0035058179244152193,6,1.5808641050618255,-0.07519606528112012,NoChange,waas,no policy,0.0,0.0,0.0
0.06564539982663416,-0.02153133258493133,-0.011938442462929423,0.06469532864427283,25,1.5173450388484202,-0.08795573303208418,urbanizationDeurbanization,waas,no policy,0.0,0.0,0.0
0.014650655757424457,-0.008504135775276186,-0.04275181183110977,0.014182352613875971,1,1.089037262045503,-0.07908148941880337,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.020647526284680445,-0.0720025111684673,0.02754141915802161,0.037638721258321205,9,1.3024534959405143,-0.0071351602503192816,NoChange,waas,no policy,0.0,0.0,0.0
-0.05790531847666869,-0.04930468865013832,-0.01787250120730899,-0.013357796237683251,23,1.0660562235352973,0.018185519407567696,sustainableGrowth,waas,no policy,0.0,4085.0,34.4019
-0.018526619875248368,0.035207787596436946,0.09260646836593457,0.034091831027659364,22,1.3290130423149782,-0.027839619075980523,urbanizationLargeSteady,waas,no policy,0.0,2735.0,23.1298
-0.08999426669733583,-0.07792703197194085,0.027354021628949118,0.06395869747563568,12,1.3063460501278057,-0.05804743693265167,urbanizationLargeSteady,waas,no policy,0.0,2432.0,22.9802
-0.05736342178257139,-0.09775675483983155,-0.060821792380162436,-0.06440836191378521,6,1.3826327634936777,0.0945678025346785,moreNature,waas,no policy,0.0,0.0,0.0
-0.08105644652350467,0.0532488567285016,-0.02485679730647182,0.032091017341862205,19,1.1771230849559764,0.019893913098914414,urbanizationDeurbanization,waas,no policy,0.0,0.0,0.0
-0.054163397416196524,0.08176238893949593,-0.0620585682101883,-0.053102740235532006,11,1.574494820354175,0.011875085973215113,sustainableGrowth,waas,no policy,0.0,2299.0,19.3844
-0.007009909015937178,0.08931639052911056,0.09898793401432816,-0.04512621197072625,17,1.3776550188495782,0.04689288344765039,urbanizationLargeSteady,waas,no policy,0.0,2691.0,23.1267
0.021665375814372417,-0.06028674363748001,0.07014906313834457,-0.024787011975446027,24,1.4683623343021384,0.030846588171171394,NoChange,waas,no policy,0.0,1292.0,8.88
0.0981095950336856,0.02610438084472838,-0.08708232248994811,-0.02672552544544149,11,1.3657469694362048,-0.005042970913037431,urbanizationLargeAndFast,waas,no policy,0.0,2966.0,23.4644
-0.07968978113674098,0.06822724113291401,-0.06637550085274377,-0.05784258853283448,13,1.2655800869810134,-0.08790411638049217,urbanizationLargeSteady,waas,no policy,0.0,2787.0,23.4596
0.09678658739186737,-0.01615081467164542,-0.06648543892519854,-0.032149018151637856,18,1.3987657438197818,0.006939451522037926,Deurbanization,waas,no policy,0.0,0.0,0.0
0.08237503151689783,0.011061812665070269,-0.027459209425791088,0.005207798803607472,21,1.5216321970261633,0.05236895370990116,urbanizationLargeAndFast,waas,no policy,0.0,3217.0,24.1072
0.08457337429516132,-0.0273314903825026,-0.05984381416456019,-0.0024368561754916232,21,1.240752100984569,-0.08524688256755067,moreNature,waas,no policy,0.0,1432.0,9.23162
0.07699625437295543,0.04958057870452123,-0.046494069963403085,0.09307004432854084,28,1.3079859091264143,0.08719680028765955,sustainableGrowth,waas,no policy,0.0,2562.0,19.6134
-0.07920008684679661,0.08499890143973926,0.03466186149376424,0.051036228617762656,5,1.491360680250604,0.0663950255181574,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.08655663332646461,0.08339524162313713,-0.08773347074998225,-0.026764934058989703,10,1.5288957143511157,-0.004179059531219789,moreNature,waas,no policy,0.0,0.0,0.0
0.034734058982460625,-0.06136123420299301,-0.08835066072656714,0.016680383232640955,17,1.038131749033837,-0.07148742486726525,Deurbanization,waas,no policy,0.0,1000.0,6.16
0.0945466455689096,0.0973386985552901,-0.04513606296412714,-0.03349921528356606,13,1.3164038228095307,0.08636440406133974,urbanizationLargeAndFast,waas,no policy,0.0,3190.0,23.9487
0.05947609278272145,0.0731677967698208,-0.02518481496333836,0.04434273789597192,28,1.5508814270738482,-0.06670679749037152,urbanizationLargeAndFast,waas,no policy,0.0,2861.0,23.454
0.0997324249724438,0.043244248556958326,-0.03211478939937722,-0.03737687853270568,21,1.052060961348653,-0.08248916048250296,moreNature,waas,no policy,0.0,1435.0,9.23162
-0.09228030396483332,-0.04808892071589066,-0.04299455182873261,-0.0430453579818284,5,1.368611671154324,-0.05529870715988627,NoChange,waas,no policy,0.0,0.0,0.0
-0.02856213532131812,-0.03518171046257022,0.08672254980904198,0.0008712062727069536,13,1.4229278702281982,-0.008386542552361903,NoChange,waas,no policy,0.0,1349.0,9.05696
-0.09165895613344473,-0.09203814654986478,-0.03581258590006603,-0.04953884237344911,30,1.3735338673059847,-0.023958975947422384,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.0179166463596184,0.08190726138186108,0.01886605659290357,0.061941115189929966,8,1.5207329191705128,-0.009190766899115105,urbanizationLargeSteady,waas,no policy,0.0,0.0,0.0
-0.035473671324906725,0.0021498354119109386,-0.08779655193313508,0.06476961206317955,27,1.3019575942441408,-0.09775665970564554,urbanizationLargeAndFast,waas,no policy,0.0,3069.0,24.1094
-0.04900446705431166,0.08568607409968232,-0.028916031676002537,0.03888701932383268,3,1.0141553663314218,0.03729986812885608,Deurbanization,waas,no policy,0.0,966.0,6.1639
0.041464509381375435,-0.04085383268079467,-0.02611657945276763,0.03807989282381902,26,1.5118594381702728,0.09315490979282216,NoChange,waas,no policy,0.0,1304.0,8.88
0.0385390535178976,-0.09884965470763245,0.08664065281567011,0.07545294332831073,27,1.0227071490689628,0.04253244947956408,Deurbanization,waas,no policy,0.0,1116.0,6.58944
0.027316084481638688,0.0019444178523168735,0.09213431340163547,0.06273449424477505,28,1.2701498660220467,0.06105219316841321,sustainableGrowth,waas,no policy,0.0,2484.0,19.6065
-0.053858966111121925,0.029292667710607175,0.04433412803288814,0.02410845086341133,16,1.1455950722809805,-0.00752654703613523,NoChange,waas,no policy,0.0,0.0,0.0
-0.028229897608823707,0.012589782405480143,-0.07424889712136867,0.021337060487546026,15,1.2568777870103918,0.02696455949129605,NoChange,waas,no policy,0.0,1244.0,8.88
-0.0040230629123597095,0.006450385286556684,0.09949062709145924,0.08358475101178622,17,1.5885791416013668,-0.0448903941761658,sustainableGrowth,waas,no policy,0.0,2315.0,19.6
